,route_id,stop_id,stop_name
2810,28,2,THIRUVOTRIYUR TEMPLE
2811,28,3,THANGAL
2812,28,4,TONDAIAYRPET
2813,28,5,THEAGARAYA COLLEGE
2814,28,6,VALLALAR NAGAR
2815,28,7,REGAL
2816,28,8,M.G.R.CENTRAL
2817,28,9,PERIYAR BRIDGE
2818,28,10,EGMORE
2819,28,11,EGMORE NORTH R.S.
2820,28A,1,EGMORE NORTH R.S.
2821,28A,2,PERIYAR BRIDGE
2822,28A,3,M.G.R.CENTRAL
2823,28A,4,REGAL
2824,28A,5,VALLALAR NAGAR
2825,28A,6,THEAGARAYA COLLEGE
2826,28A,7,TONDAIAYRPET
2827,28A,8,THANGAL
2828,28A,9,THIRUVOTRIYUR TEMPLE
2829,28A,10,THIRUVOTRIYUR
2830,28A,11,ERNAVOOR GATE
2831,28A,12,SATHIYAMOORTHY NAGAR
2832,28A,13,"JN.,OF PONNERI RD,&ERANOOR"
2833,28A,14,ANDARKUPPAM
2834,28A,15,ECHANKUZHI
2835,28A,16,MANALI NEW TOWN
2836,28B,1,ENNORE
2837,28B,2,ASHOK LEYLAND
2838,28B,3,ERNAVOOR GATE
2839,28B,4,THIRUVOTRIYUR
2840,28B,5,THRUVOTRIYUR TEMPLE
2841,28B,6,THANGAL
2842,28B,7,TONDAIAYRPET
2843,28B,8,THEAGARAYA COLLEGE
2844,28B,9,VALLALAR NAGAR
2845,28B,10,REGAL
2846,28B,11,M.G.R.CENTRAL
2847,28B,12,PERIYAR BRIDGE
2848,28B,13,EGMORE NORTH R.S.
2849,28C,1,TOLLGATE
2850,28C,2,TONDAIAYRPET
2851,28C,3,THEAGARAYA COLLEGE
2852,28C,4,VALLALAR NAGAR
2853,28C,5,REGAL
2854,28C,6,M.G.R.CENTRAL
2855,28C,7,P.OR & SONS
2856,28C,8,Q.M.ARTS COLLEGE
2857,297,1,KILAMBAKKAM B.S.
2858,297,2,VANDALUR ZOO
2859,297,3,VANDALUR GATE
2860,297,4,MANNIVAKKAM RD.JN.
2861,297,5,MUDICHUR
2862,297,6,ERUMAIYUR-II
2863,297,7,TRAFFIC AID POST
2864,297,8,THIRUMUDIVAKKAM SIDCO-I
2865,297,9,CHEMBARAMBAKKAM
2866,297,10,MALAYAMBAKKAM EAST
2867,297,11,THIDEERKUPPAM(THOPPU)
2868,297,12,POONAMALLEE
2869,297,13,NAZARATHPET
2870,297,14,THIRUMAZHISAI
2871,297,15,VELLAVEDU
2872,297,16,NEMAM
2873,297,17,PUTHUCHATHIRAM
2874,297,18,METTUKANDIGAI
2875,297,19,MURUKKANCHERI
2876,297,20,ARANVOYAL KUPPAM
2877,297,21,ARANVOYAL
2878,297,22,VENKATHUR
2879,297,23,MANAVALAN NAGAR
2880,297,24,OIL MILL
2881,297,25,THIRUVALLUR
2882,29A,1,PERAMBUR
2883,29A,2,JAMALAYA
2884,29A,3,DASAMAHAN
2885,29A,4,DOVETON
2886,29A,5,DHARMAPRAKASH/PETROL BUNK
2887,29A,6,EGMORE
2888,29A,7,ANNA POORNA HOTEL/DAMS RD
2889,29A,8,TRIPLICANE
2890,29A,9,ANNA SQUARE
2891,29ACT,1,PERAMBUR
2892,29ACT,2,JAMALAYA
2893,29ACT,3,DASAMAHAN
2894,29ACT,4,DOVETON
2895,29ACT,5,DHARMAPRAKASH/PETROL BUNK
2896,29ACT,6,EGMORE
2897,29AET,1,PERIYAR NAGAR
2898,29AET,2,AGARAM
2899,29AET,3,VEENUS
2900,29AET,4,JAMALAYA
2901,29AET,5,DASAMAHAN
2902,29AET,6,DOVETON
2903,29AET,7,DASAPRAKASH
2904,29AET,8,EGMORE
2905,29AET,9,ANNA ROAD P.O./DAMS ROAD
2906,29AET,10,TRIPLICANE
2907,29AET,11,ANNA SQUARE
2908,29AEX,1,PERAVALLUR KUMARAN NAGAR
2909,29AEX,2,S.R.P. COLONY
2910,29AEX,3,VEENUS
2911,29AEX,4,JAMALAYA
2912,29AEX,5,SHIVASHANMUGAPURAM
2913,29AEX,6,DHARMAPRAKASH/PETROL BUNK
2914,29AEX,7,EGMORE
2915,29AEX,8,ANNA POORNA HOTEL/DAMS RD
2916,29AEX,9,TRIPLICANE
2917,29AEX,10,ANNA SQUARE
2918,29B,1,PERAMBUR
2919,29B,2,JAMALAYA
2920,29B,3,DASAMAHAN
2921,29B,4,DOVETON
2922,29B,5,LADY MCTM SCHOOL/MILLERS RD
2923,29B,6,K.M.C.
2924,29B,7,STERLING RD./METROLOG. DEPT.
2925,29B,8,D.M.S
2926,29B,9,PONDY BAZAAR
2927,29B,10,THIAGARAYA NAGAR
2928,29B,11,SAIDAPET
2929,29C,1,PERAMBUR
2930,29C,2,JAMALAYA
2931,29C,3,SHIVASHANMUGAPURAM
2932,29C,4,LADY MCTM SCHOOL/MILLERS RD
2933,29C,5,K.M.C.
2934,29C,6,STERLING RD./METROLOG. DEPT.
2935,29C,7,U.S.I.S.
2936,29C,8,Y.M.I.A
2937,29C,9,MANDAVELI
2938,29C,10,A.M.S.HOSPITAL
2939,29C,11,ADYAR B.S.
2940,29C,12,ADYAR DEPOT
2941,29C,13,BESANT NAGAR
2942,29CET,1,PERIYAR NAGAR
2943,29CET,2,AGARAM
2944,29CET,3,VEENUS
2945,29CET,4,JAMALAYA
2946,29CET,5,SHIVASHANMUGAPURAM
2947,29CET,6,LADY MCTM SCHOOL/MILLERS RD
2948,29CET,7,K.M.C.
2949,29CET,8,STERLING RD./METROLOG. DEPT.
2950,29CET,9,U.S.I.S.
2951,29CET,10,Y.M.I.A
2952,29CET,11,MANDAVELI
2953,29CET,12,A.M.S.HOSPITAL
2954,29CET,13,ADYAR O.T.
2955,29CET,14,ADYAR DEPOT
2956,29CET,15,BESANT NAGAR
2957,29CEX,1,SRINIVASA NAGAR
2958,29CEX,2,POOMPUHAR
2959,29CEX,3,KOLATHUR
2960,29CEX,4,S.R.P. COLONY
2961,29CEX,5,VEENUS
2962,29CEX,6,JAMALAYA
2963,29CEX,7,SHIVASHANMUGAPURAM
2964,29CEX,8,LADY MCTM SCHOOL/MILLERS RD
2965,29CEX,9,K.M.C.
2966,29CEX,10,STERLING RD./METROLOG. DEPT.
2967,29CEX,11,U.S.I.S.
2968,29CEX,12,Y.M.I.A
2969,29CEX,13,MANDAVELI
2970,29CEX,14,A.M.S.HOSPITAL
2971,29CEX,15,ADYAR O.T.
2972,29CEX,16,ADYAR DEPOT
2973,29CEX,17,BESANT NAGAR
2974,29D,1,MATHUR M.M.D.A.
2975,29D,2,M.M.C
2976,29D,3,MADHAVARAM POST BOX
2977,29D,4,MOOLAKADAI
2978,29D,5,PERAMBUR
2979,29D,6,JAMALAYA
2980,29D,7,DASAMAHAN
2981,29D,8,DOVETON
2982,29D,9,DHARMAPRAKASH/PETROL BUNK
2983,29D,10,EGMORE
2984,29D,11,ANNA POORNA HOTEL/DAMS RD
2985,29D,12,VIVEKANANDA HOUSE
2986,29E,1,PERAMBUR
2987,29E,2,JAMALAYA
2988,29E,3,SHIVASHANMUGAPURAM
2989,29E,4,KELLEYS
2990,29E,5,KILPAUK GARDEN
2991,29E,6,AMINJIKARAI
2992,29E,7,NADUVANKARAI
2993,29E,8,ARUMBAKKAM
2994,29E,9,NERKUNDRAM
2995,29E,10,MADURAVOYAL
2996,29E,11,VAANAGARAM
2997,29E,12,VELAPPANCHAVADI
2998,29E,13,THIRUVERKADU
2999,29ET,1,VINAYAGAPURAM
3000,29ET,2,KOLATHUR
3001,29ET,3,S.R.P. COLONY
3002,29ET,4,VEENUS
3003,29ET,5,JAMALAYA
3004,29ET,6,DASAMAHAN
3005,29ET,7,DOVETON
3006,29ET,8,DHARMAPRAKASH/PETROL BUNK
3007,29ET,9,EGMORE
3008,29ET,10,ANNA ROAD P.O./DAMS ROAD
3009,29ET,11,WESLEY H.S
3010,29ET,12,Y.M.I.A
3011,29ET,13,MANDAVELI
3012,29NET,1,VELACHERY
3013,29NET,2,GURUNANAK COLLEGE
3014,29NET,3,JN.OF RACE COURSE RD
3015,29NET,4,CONCORDE
3016,29NET,5,SAIDAPET
3017,29NET,6,THIAGARAYA NAGAR
3018,29NET,7,PONDY BAZAAR
3019,29NET,8,D.M.S
3020,29NET,9,STERLING RD./METROLOG. DEPT.
3021,29NET,10,K.M.C.
3022,29NET,11,LADY MCTM SCHOOL/MILLERS RD
3023,29NET,12,DOVETON
3024,29NET,13,P1.POLICE STATION
3025,29NET,14,GANESH PURAM
3026,29NET,15,PERAMBUR
3027,29NET,16,VEENUS
3028,29NET,17,S.R.P. COLONY
3029,29NET,18,PERAVALLUR KUMARAN NAGAR
3030,2A,1,ANNA SQUARE
3031,2A,2,TRIPLICANE
3032,2A,3,P.OR & SONS
3033,2A,4,M.G.R.CENTRAL
3034,2A,5,REGAL
3035,2A,6,VYASARPADI
3036,2A,7,M.K.B.NAGAR
3037,2A,8,SIDCO
3038,2A,9,K.KANNADASAN NAGAR
3039,3,1,THIAGARAYA NAGAR
3040,3,2,SAIDAPET
3041,3,3,CONCORDE
3042,3,4,GUINDY RACE COURSE OFFICE
3043,3,5,PADAVATTAMMAN SCHOOL
3044,3,6,GURUNANAK COLLEGE
3045,3,7,VELACHERY
3046,3,8,I.R.T. RD.JN.
3047,3,9,SRP TOOLS
3048,3,10,THIRUVANMIYUR
3049,31A,1,TAMBARAM WEST
3050,31A,2,TAMBARAM EAST
3051,31A,3,CONVENT
3052,31A,4,CAMP ROAD
3053,31A,5,BALAJI NAGAR (BHARATH ENG COL)
3054,31A,6,MEPPADU HOSPITAL
3055,31A,7,AGARAMTHEN
3056,31B,1,TAMBARAM WEST
3057,31B,2,TAMBARAM EAST
3058,31B,3,C.K.C.
3059,31B,4,CAMP ROAD
3060,31B,5,BALAJI NAGAR (BHARATH ENG COL)
3061,31B,6,MEPPADU HOSPITAL
3062,31B,7,ANNAI SATHYA NAGAR
3063,31B,8,KANDIGAI SCHOOL
3064,31B,9,KANDIGAI JUNCTION
3065,31G,1,TAMBARAM WEST
3066,31G,2,TAMBARAM EAST
3067,31G,3,CONVENT
3068,31G,4,MAHALAKSHMI NAGAR
3069,31G,5,SRINIVASA NAGAR
3070,31G,6,MADAMBAKKAM KOIL
3071,31G,7,NOOTHANCHERI CROSS RD.
3072,31G,8,VENGAIVASAL P.H.CENTRE
3073,31G,9,VENGAIVASAL RD JN
3074,31G,10,MEDAVAKKAM RD.JN.
3075,31M,1,TAMBARAM WEST
3076,31M,2,TAMBARAM EAST
3077,31M,3,CONVENT
3078,31M,4,CAMP ROAD
3079,31M,5,BALAJI NAGAR (BHARATH ENG COL)
3080,31M,6,MEPPADU HOSPITAL
3081,31M,7,AGARAMTHEN
3082,31M,8,KOVILAMCHERRY VILLAGE
3083,31M,9,MADURAPAKKAM
3084,31P,1,TAMBARAM EAST
3085,31P,2,CONVENT
3086,31P,3,CAMP ROAD
3087,31P,4,BALAJI NAGAR (BHARATH ENG COL)
3088,31P,5,MEPPADU HOSPITAL
3089,31P,6,AGARAMTHEN
3090,31P,7,KOVILAMCHERRY VILLAGE
3091,31P,8,MADURAPAKKAM RD.JN.
3092,31P,9,PONMAR
3093,32A,1,TOLLGATE
3094,32A,2,TONDAIAYRPET
3095,32A,3,THEAGARAYA COLLEGE
3096,32A,4,VALLALAR NAGAR
3097,32A,5,UNIVESITY CLUB/ MINERVA
3098,32A,6,M.G.R.CENTRAL
3099,32A,7,P.OR & SONS
3100,32A,8,VIVEKANANDA HOUSE
3101,32A,9,DR.AMBEDHAR BRIDGE
3102,32A,10,SANTHOME P.O
3103,32A,11,FORESHORE ESTATE
3104,32B,1,KORUKKUPET R.S.
3105,32B,2,VALLALAR NAGAR
3106,32B,3,UNIVESITY CLUB/ MINERVA
3107,32B,4,M.G.R.CENTRAL
3108,32B,5,P.OR & SONS
3109,32B,6,VIVEKANANDA HOUSE
3110,32C,1,VALLALAR NAGAR
3111,32C,2,CLIVE BATTERY
3112,32C,3,PARRYS
3113,32C,4,M.G.R.CENTRAL
3114,32C,5,CHINTADRIPET MRTS
3115,33B,1,BROADWAY
3116,33B,2,UNIVESITY CLUB/ MINERVA
3117,33B,3,VALLALAR NAGAR
3118,33B,4,VYASARPADI/SATHYAMURTHY NGR
3119,33B,5,M.K.B.NAGAR
3120,33B,6,SIDCO
3121,33B,7,K.KANNADASAN NAGAR
3122,33C,1,BROADWAY
3123,33C,2,PARRYS
3124,33C,3,CLIVE BATTERY
3125,33C,4,VALLALAR NAGAR
3126,33C,5,SATHIYAMOORTHY NAGAR
3127,33C,6,M.K.B.NAGAR
3128,33C,7,SIDCO
3129,33C,8,MUTHAMIL NAGAR
3130,33C,9,K.KANNADASAN NAGAR
3131,33L,1,BROADWAY
3132,33L,2,PARRYS
3133,33L,3,CLIVE BATTERY
3134,33L,4,VALLALAR NAGAR
3135,33L,5,SATHIYAMOORTHY NAGAR
3136,33L,6,M.K.B.NAGAR
3137,33L,7,SIDCO
3138,33L,8,JN.OF MANALI RD.CHINNA KODUNR
3139,33L,9,KODUNGAIYUR PARVATHI NAGA
3140,34,1,AMBATTUR I.E.
3141,34,2,MOGAIPAIR ROAD JN.
3142,34,3,THIRUMANGALAM
3143,34,4,ANNA NAGAR CIRCLE
3144,34,5,KILPAUK GARDEN
3145,34,6,KELLEYS
3146,34,7,CHOOLAI P.O
3147,34,8,REGAL
3148,34,9,VALLALAR NAGAR
3149,34,10,THEAGARAYA COLLEGE
3150,34,11,TONDAIAYRPET
3151,34,12,THANGAL
3152,34,13,THRUVOTRIYUR TEMPLE
3153,34,14,THIRUVOTRIYUR
3154,35,1,BROADWAY
3155,35,2,M.G.R.CENTRAL
3156,35,3,DOVETON
3157,35,4,DASAMAHAN
3158,35,5,SAYANI/AYNAVARAM
3159,35,6,KAMABAR ARANGAM
3160,35,7,NATHAMUNI TALKIES
3161,35,8,LUCAS TVS
3162,35,9,KORATTUR
3163,35C,1,BROADWAY
3164,35C,2,M.G.R.CENTRAL
3165,35C,3,DOVETON
3166,35C,4,CHOOLAI P.O
3167,35C,5,DASAMAHAN
3168,35C,6,SAYANI/AYNAVARAM
3169,35C,7,KAMABAR ARANGAM
3170,35C,8,NATHAMUNI TALKIES
3171,35C,9,LUCAS TVS
3172,35C,10,KORATTUR
3173,36K,1,TOLLGATE
3174,36K,2,THANGAL
3175,36K,3,THIRUVOTRIYUR TEMPLE
3176,36K,4,THIRUVOTRIYUR
3177,36K,5,ERNAVOOR GATE
3178,36K,6,SATHIYAMOORTHY NAGAR
3179,36K,7,"JN.,OF PONNERI RD,&ERANOOR"
3180,36K,8,ANDARKUPPAM
3181,36K,9,ARIYALUR
3182,36K,10,THEYAMPAKKAM
3183,36K,11,VELANGADUPAKKAM
3184,36K,12,CHETTIMEDU
3185,36K,13,VADAPERUMBAKKAM
3186,36K,14,GRAND LINE
3187,36K,15,REDHILLS
3188,36M,1,VALLALAR NAGAR
3189,36M,2,THEAGARAYA COLLEGE
3190,36M,3,TONDAIAYRPET
3191,36M,4,THANGAL
3192,36M,5,THIRUVOTRIYUR TEMPLE
3193,36M,6,THIRUVOTRIYUR
3194,36M,7,ERNAVOOR GATE
3195,36M,8,SATHIYAMOORTHY NAGAR
3196,36M,9,"JN.,OF PONNERI RD,&ERANOOR"
3197,36M,10,ANDARKUPPAM
3198,36M,11,ECHANKUZHI
3199,36M,12,AMMAN KULAM
3200,36M,13,VICHOOR
3201,36V,1,THIRUVOTRIYUR
3202,36V,2,LIFT GATE
3203,36V,3,SATHIYAMOORTHY NAGAR
3204,36V,4,M.F.L.
3205,36V,5,MRL/CPCL
3206,36V,6,MANALI MARKET
3207,36V,7,MATHUR ROAD
3208,36V,8,KOSAPPUR ROAD
3209,36V,9,KOSAPALAYAM
3210,36V,10,KOSAPPUR
3211,36V,11,PERIMAL KOIL
3212,36V,12,CHETTIMEDU
3213,36V,13,PILLI LINE
3214,36V,14,VADAPERUMBAKKAM
3215,36V,15,GRAND LINE
3216,36V,16,REDHILLS
3217,37,1,VALLALAR NAGAR
3218,37,2,REGAL
3219,37,3,CHOOLAI P.O
3220,37,4,LADY MCTM SCHOOL/MILLERS RD
3221,37,5,K.M.C.
3222,37,6,COLLEGE ROAD/METROLOG. DEPT.
3223,37,7,STERLING ROAD
3224,37,8,VETERINARY HOSPITAL
3225,37,9,TRUSTPURAM
3226,37,10,VADAPALANI
3227,37,11,VIRUGAMBAKKAM
3228,37,12,VALASARAVAKKAM
3229,37,13,PORUR
3230,37,14,IYYAPPANTHANGAL
3231,37,15,KUMANANCHAVADI
3232,37,16,POONAMALLEE
3233,37,17,BSNL OFFICE
3234,37CT,1,VALLALAR NAGAR
3235,37CT,2,REGAL
3236,37CT,3,CHOOLAI P.O
3237,37CT,4,LADY MCTM SCHOOL/MILLERS RD
3238,37CT,5,K.M.C.
3239,37CT,6,STERLING RD./METROLOG. DEPT.
3240,37CT,7,UTHAMAR GANDHISALAI (CORP.OFF)
3241,37CT,8,MAHALINGAPURAM
3242,37CT,9,TRUSTPURAM
3243,37CT,10,VADAPALANI
3244,37CT,11,DASARATHAPURAM
3245,37E,1,K.KANNADASAN NAGAR
3246,37E,2,SIDCO
3247,37E,3,SARMA NAGAR
3248,37E,4,VYASARPADI
3249,37E,5,P1.POLICE STATION
3250,37E,6,DOVETON
3251,37E,7,EGMORE
3252,37E,8,MATERNITY HOSPITAL
3253,37E,9,D.P.I
3254,37E,10,STERLING RD./METROLOG. DEPT.
3255,37E,11,VETERINARY HOSPITAL
3256,37E,12,BHARATHI NAGAR(PERIYAR PATAHI)
3257,37E,13,TRUSTPURAM
3258,37E,14,VADAPALANI
3259,37E,15,VIRUGAMBAKKAM
3260,37E,16,VALASARAVAKKAM
3261,37E,17,PORUR
3262,37E,18,IYYAPPANTHANGAL
3263,37ECT,1,M.K.B.NAGAR
3264,37ECT,2,VYASARPADI
3265,37ECT,3,P1.POLICE STATION
3266,37ECT,4,DOVETON
3267,37ECT,5,EGMORE
3268,37ECT,6,MATERNITY HOSPITAL
3269,37ECT,7,D.P.I
3270,37ECT,8,UTHAMAR GANDHISALAI (CORP.OFF)
3271,37ECT,9,VETERINARY HOSPITAL
3272,37ECT,10,TRUSTPURAM
3273,37ECT,11,VADAPALANI
3274,37G,1,VALLALAR NAGAR
3275,37G,2,REGAL
3276,37G,3,CHOOLAI P.O
3277,37G,4,LADY MCTM SCHOOL/MILLERS RD
3278,37G,5,K.M.C.
3279,37G,6,COLLEGE ROAD/METROLOG. DEPT.
3280,37G,7,STERLING ROAD
3281,37G,8,VETERINARY HOSPITAL
3282,37G,9,TRUSTPURAM
3283,37G,10,VADAPALANI
3284,37G,11,VIRUGAMBAKKAM
3285,37G,12,VALASARAVAKKAM
3286,37G,13,PORUR
3287,37G,14,IYYAPPANTHANGAL
3288,38A,1,BROADWAY
3289,38A,2,PARRYS
3290,38A,3,CLIVE BATTERY
3291,38A,4,VALLALAR NAGAR
3292,38A,5,VYASARPADI
3293,38A,6,SARMA NAGAR
3294,38A,7,MOOLAKADAI
3295,38A,8,MADHAVARAM POST BOX
3296,38A,9,MADHAVARAM MILLK COLONY
3297,38A,10,MATHUR M.M.D.A.
3298,38A,11,MANALI
3299,38C,1,THIRU.VI.KA.NAGAR
3300,38C,2,VEENUS
3301,38C,3,JAMALAYA
3302,38C,4,DASAMAHAN
3303,38C,5,CHOOLAI P.O
3304,38C,6,M.G.R.CENTRAL
3305,38C,7,P.OR & SONS
3306,38C,8,VIVEKANANDA HOUSE
3307,38D,1,THIRUVOTRIYUR
3308,38D,2,THIRUVOTRIYUR TEMPLE
3309,38D,3,THANGAL
3310,38D,4,TONDAIAYRPET
3311,38D,5,THEAGARAYA COLLEGE
3312,38D,6,VALLALAR NAGAR
3313,38D,7,VYASARPADI
3314,38D,8,SARMA NAGAR
3315,38D,9,MOOLAKADAI
3316,38D,10,KODUNGAIYUR O.T.
3317,38D,11,CHINNA KODUNGAIYUR
3318,38D,12,KODUNGAIYUR PARVATHI NAGA
3319,38G,1,BROADWAY
3320,38G,2,PARRYS
3321,38G,3,CLIVE BATTERY
3322,38G,4,VALLALAR NAGAR
3323,38G,5,VYASARPADI
3324,38G,6,SARMA NAGAR
3325,38G,7,MOOLAKADAI
3326,38G,8,MADHAVARAM POST BOX
3327,38G,9,MADHAVARAM
3328,38G,10,"MATHUR RD. JN.,"
3329,38G,11,VADAPERUMBAKKAM
3330,38G,12,SETTIMEDU
3331,38G,13,VELANGADUPAKKAM
3332,38G,14,SRIUNGAVOOR
3333,38G,15,PERUNGAVOOR
3334,38G,16,ARUMANDAI RD.JN.
3335,38G,17,THIRUNILLAI RD.JN.
3336,38G,18,PERIAMULLAIVOYAL
3337,38G,19,VAZHUTHIGAIMEDU
3338,38H,1,BROADWAY
3339,38H,2,PARRYS
3340,38H,3,CLIVE BATTERY
3341,38H,4,VALLALAR NAGAR
3342,38H,5,VYASARPADI
3343,38H,6,SARMA NAGAR
3344,38H,7,MOOLAKADAI
3345,38H,8,MADHAVARAM POST BOX
3346,38H,9,MADHAVARAM
3347,3CT,1,GUINDY RACE COURSE OFFICE
3348,3CT,2,PADAVATTAMMAN SCHOOL
3349,3CT,3,GURUNANAK COLLEGE
3350,3CT,4,VELACHERY
3351,3CT,5,I.R.T. RD.JN.
3352,3CT,6,SRP TOOLS
3353,3CT,7,TIDEL PARK
3354,4,1,BROADWAY
3355,4,2,PARRYS
3356,4,3,CLIVE BATTERY
3357,4,4,ROYAPURAM P.S
3358,4,5,ANNA NAGAR
3359,4,6,BURMAH SHELL PETROL BUNK
3360,4,7,BUILDERS INDUSTRY
3361,4,8,CORBORUNDUM UNIVERSAL
3362,4,9,I.C.I.
3363,4,10,ASHOK LEYLAND MARK.DIV.
3364,4,11,KOTHARI
3365,4,12,THAZHANKUPPAM
3366,4,13,ENNORE
3367,40A,1,ANNA SQUARE
3368,40A,2,TRIPLICANE
3369,40A,3,ANNA POORNA HOTEL/DAMS RD
3370,40A,4,EGMORE
3371,40A,5,DASAPRAKASH
3372,40A,6,TAYLORS ROAD
3373,40A,7,AMINJIKARAI
3374,40A,8,ANNA NAGAR CIRCLE
3375,40A,9,THIRUMANGALAM
3376,40A,10,MOGAIPAIR ROAD JN.
3377,40A,11,AMBATTUR I.E.
3378,40A,12,DUNLOP
3379,40A,13,AMBATTUR O.T.
3380,40A,14,THIRUMULLAIVOYAL
3381,40A,15,POLYTECHNIC
3382,40A,16,AVADI
3383,40A,17,KAVARAIPALAYAM
3384,40A,18,PATTABIRAM
3385,40H,1,ANNA SQUARE
3386,40H,2,TRIPLICANE
3387,40H,3,ANNA ROAD P.O./DAMS ROAD
3388,40H,4,POSTAL AUDIT OFFICE
3389,40H,5,STERLING RD./METROLOG. DEPT.
3390,40H,6,NUNGAMBAKKAM R.S.
3391,40H,7,HOTEL ARUN
3392,40H,8,ANNA NAGAR CIRCLE
3393,40H,9,THIRUMANGALAM
3394,40H,10,LUCAS TVS
3395,40H,11,AMBATTUR I.E.
3396,40H,12,DUNLOP
3397,40H,13,AMBATTUR O.T.
3398,40H,14,THIRUMULLAIVOYAL
3399,40H,15,POLYTECHNIC
3400,40H,16,AVADI
3401,40H,17,KAVARAIPALAYAM
3402,40H,18,PATTABIRAM
3403,40L,1,ANNA SQUARE
3404,40L,2,TRIPLICANE
3405,40L,3,ANNA ROAD P.O./DAMS ROAD
3406,40L,4,POSTAL AUDIT OFFICE
3407,40L,5,STERLING RD./METROLOG. DEPT.
3408,40L,6,NUNGAMBAKKAM R.S.
3409,40L,7,HOTEL ARUN
3410,40L,8,ANNA NAGAR CIRCLE
3411,40L,9,THIRUMANGALAM
3412,40L,10,MOGAIPAIR ROAD JN.
3413,40L,11,J.J.NAGAR WEST
3414,40N,1,ANNA SQUARE
3415,40N,2,TRIPLICANE
3416,40N,3,ANNA ROAD P.O./DAMS ROAD
3417,40N,4,POSTAL AUDIT OFFICE
3418,40N,5,STERLING RD./METROLOG. DEPT.
3419,40N,6,NUNGAMBAKKAM R.S.
3420,40N,7,HOTEL ARUN
3421,40N,8,ANNA NAGAR CIRCLE
3422,40N,9,THIRUMANGALAM
3423,40N,10,FIRE STATION
3424,40N,11,J.J.NAGAR EAST
3425,41D,1,MANDAVELI
3426,41D,2,ADYAR GATE
3427,41D,3,DEFENCE QUARTERS
3428,41D,4,D.M.S
3429,41D,5,STERLING RD./METROLOG. DEPT.
3430,41D,6,TAYLORS ROAD
3431,41D,7,AMINJIKARAI
3432,41D,8,ANNA NAGAR CIRCLE
3433,41D,9,THIRUMANGALAM
3434,41D,10,LUCAS TVS
3435,41D,11,JN.OF CENTRAL AVENUE&ERIKARAI
3436,41D,12,VINAYAGAR KOIL
3437,41D,13,DUNLOP
3438,41D,14,AMBATTUR O.T.
3439,42,1,BROADWAY
3440,42,2,M.G.R.CENTRAL
3441,42,3,CHOOLAI MILL
3442,42,4,P1.POLICE STATION
3443,42,5,GANESH PURAM
3444,42,6,PERAMBUR
3445,42,7,VEENUS
3446,42,8,AGARAM
3447,42,9,PERIYAR NAGAR
3448,42B,1,BROADWAY
3449,42B,2,M.G.R.CENTRAL
3450,42B,3,CHOOLAI P.O
3451,42B,4,DASAMAHAN
3452,42B,5,JAMALAYA
3453,42B,6,VEENUS
3454,42B,7,S.R.P. COLONY
3455,42B,8,KOLATHUR/NEHRU RD JN
3456,42B,9,POOMPUHAR
3457,42C,1,BROADWAY
3458,42C,2,M.G.R.CENTRAL
3459,42C,3,CHOOLAI MILL
3460,42C,4,P1.POLICE STATION
3461,42C,5,GANESH PURAM
3462,42C,6,PERAMBUR
3463,42C,7,VEENUS
3464,42C,8,S.R.P. COLONY
3465,42C,9,KOLATHUR/NEHRU RD JN
3466,42C,10,VINAYAGAPURAM
3467,42C,11,TEACHERS COLONY
3468,42D,1,BROADWAY
3469,42D,2,M.G.R.CENTRAL
3470,42D,3,DOVETON
3471,42D,4,DASAMAHAN
3472,42D,5,JAMALAYA
3473,42D,6,VEENUS
3474,42D,7,S.R.P. COLONY
3475,42D,8,KOLATHUR
3476,42D,9,POOMPUHAR
3477,42D,10,SRINIVASA NAGAR
3478,42M,1,BROADWAY
3479,42M,2,M.G.R.CENTRAL
3480,42M,3,CHOOLAI MILL
3481,42M,4,P1.POLICE STATION
3482,42M,5,GANESH PURAM
3483,42M,6,PERAMBUR
3484,42M,7,VEENUS
3485,42M,8,S.R.P. COLONY
3486,42M,9,KOLATHUR
3487,42M,10,RETTERI
3488,42M,11,BUS BAY-17TH KM
3489,42M,12,M.M.B.T.
3490,44,1,BROADWAY
3491,44,2,PARRYS
3492,44,3,CLIVE BATTERY
3493,44,4,VALLALAR NAGAR
3494,44,5,THEAGARAYA COLLEGE
3495,44,6,TONDAIAYRPET
3496,44,7,I.O.C.
3497,44,8,THIRUVOTRIYUR RAILWAY QUARTERS
3498,44,9,MANALAI SEEKADU
3499,44,10,MANALI
3500,44C,1,BROADWAY
3501,44C,2,PARRYS
3502,44C,3,CLIVE BATTERY
3503,44C,4,VALLALAR NAGAR
3504,44C,5,AMBEDKAR NAGAR
3505,44C,6,KORUKKUPET
3506,44C,7,I.O.C.
3507,44C,8,THIRUVOTRIYUR RAILWAY QUARTERS
3508,44C,9,KARGIL NAGAR(JUMPING STG)
3509,44C,10,M.F.L. NAGAR(JUMPING STG)
3510,44C,11,MANALAI SEEKADU
3511,44C,12,MANALI
3512,44CT,1,BROADWAY
3513,44CT,2,PARRYS
3514,44CT,3,CLIVE BATTERY
3515,44CT,4,VALLALAR NAGAR
3516,44CT,5,THEAGARAYA COLLEGE
3517,44CT,6,TONDAIAYRPET
3518,44CT,7,I.O.C.
3519,45A,1,VIVEKANANDA HOUSE
3520,45A,2,ROYAPETTA HOSPITAL
3521,45A,3,C.I.T.COLONY
